id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,Households
01011295,01,Alabama,AL,Jefferson County,Mount Olive,Mount Olive,CDP,place,35117,205,23878636,12514,33.669296,-86.875494,117886,102053,123365,1528
01011297,01,Alabama,AL,Mobile County,Mount Vernon,Movico,CDP,place,36560,251,2027795,0,31.062763,-88.026619,59289,68461,52257,87
01011299,01,Alabama,AL,Talladega County,Munford,Munford,Town,place,36268,256,5733183,3279,33.529059,-85.952543,88216,82818,82618,503
01011301,01,Alabama,AL,Marengo County,Linden,Myrtlewood,Town,place,36748,334,6721488,0,32.252088,-87.949261,63521,66428,59294,76
01011303,01,Alabama,AL,Calhoun County,Jacksonville,Nances Creek,CDP,place,36243,205,15041335,21045,33.85465,-85.684728,179909,300000,195267,126
01011305,01,Alabama,AL,Winston County,Lynn,Natural Bridge,Town,place,35575,205,1123321,0,34.090353,-87.601409,85789,90601,76129,16
01011307,01,Alabama,AL,Winston County,Lynn,Nauvoo,Town,place,35575,205,2563597,5096,33.984386,-87.48544,22500,300000,8112,2
01011309,01,Alabama,AL,Choctaw County,Butler,Needham,Town,place,36904,205,1482480,0,31.987,-88.336563,106434,105812,104298,53
01011311,01,Alabama,AL,Coffee County,New Brockton,New Brockton,Town,place,36351,334,20683051,35486,31.367723,-85.92518,83293,69988,93869,469
01011313,01,Alabama,AL,Madison County,New Market,New Market,CDP,place,35761,256,45403018,78284,34.892335,-86.425818,111260,300000,118168,561
01011315,01,Alabama,AL,Dale County,Newton,Newton,Town,place,36352,334,36907377,73592,31.341229,-85.588307,80755,78211,86016,659
01011317,01,Alabama,AL,Henry County,Newville,Newville,Town,place,36353,334,10406795,0,31.420604,-85.33669,60619,57562,63741,209
01011319,01,Alabama,AL,Jefferson County,Bessemer,North Johns,Town,place,35022,205,526683,0,33.368055,-87.100888,61530,71542,55876,61
01011321,01,Alabama,AL,Lee County,Notasulga,Notasulga,Town,place,36866,334,35753947,388325,32.555409,-85.668577,12692,300000,3302,9
01011323,01,Alabama,AL,Talladega County,Sylacauga,Oak Grove,Town,place,35150,256,4606524,5004,33.190359,-86.303727,73767,77205,45621,219
01011325,01,Alabama,AL,Walker County,Oakman,Oakman,Town,place,35579,205,7981750,22558,33.714322,-87.388699,93708,91734,95883,277
01011327,01,Alabama,AL,Calhoun County,Ohatchee,Ohatchee,Town,place,36271,256,15270086,105149,33.789764,-86.029055,90351,84595,94598,411
01011329,01,Alabama,AL,Covington County,Opp,Onycha,Town,place,36467,334,2050856,24551,31.225693,-86.276024,112074,44915,149204,69
01011331,01,Alabama,AL,Covington County,Opp,Opp city,City,place,36467,334,61289127,2396950,31.284375,-86.257442,93917,78004,108236,2466
01011333,01,Alabama,AL,Dallas County,Orrville,Orrville,Town,place,36767,334,2684768,0,32.306769,-87.245447,43367,20803,47698,56
01011335,01,Alabama,AL,Madison County,Owens Cross Roads,Owens Cross Roads,Town,place,35763,256,21437783,309445,34.585458,-86.455027,112590,93666,122558,639
01011337,01,Alabama,AL,Talladega County,Oxford,Oxford city,City,place,36203,256,79928891,851544,33.598433,-85.872336,113631,106167,115269,1370
01011339,01,Alabama,AL,Jackson County,Gurley,Paint Rock,Town,place,35748,256,1122648,24971,34.660934,-86.333952,42298,33880,44229,73
01011341,01,Alabama,AL,Walker County,Parrish,Parrish,Town,place,35580,205,5421087,0,33.732321,-87.280127,55696,61133,-1,391
01011343,01,Alabama,AL,St. Clair County,Pell City,Pell City city,City,place,35128,205,64434310,7139017,33.560312,-86.263634,133018,104621,148285,5225
01011345,01,Alabama,AL,Chambers County,Five Points,Penton,CDP,place,36855,334,23661886,93782,33.009832,-85.474824,60628,300000,62166,119
01011347,01,Alabama,AL,Baldwin County,Orange Beach,Perdido Beach,Town,place,36561,251,3221585,1105,30.353879,-87.504788,128987,110152,143002,290
01011349,01,Alabama,AL,Crenshaw County,Highland Home,Petrey,Town,place,36041,334,1900154,42953,31.85216,-86.204007,50100,300000,39624,20
01011351,01,Alabama,AL,Russell County,Ozark,Phenix City city,City,place,36867,334,72497364,325619,32.461669,-85.025021,83440,73823,95108,12370
01011353,01,Alabama,AL,Pickens County,Carrollton,Pickensville,Town,place,35447,205,20011645,6039614,33.235782,-88.289443,74888,75153,79944,285
01011355,01,Alabama,AL,Cherokee County,Piedmont,Piedmont city,City,place,36272,256,25410069,172091,33.926035,-85.615442,0,0,0,0
01011357,01,Alabama,AL,Dale County,Pinckard,Pinckard,Town,place,36371,334,13813652,21718,31.318989,-85.537836,75499,71736,79605,218
01011359,01,Alabama,AL,Wilcox County,Pine Hill,Pine Hill,Town,place,36769,334,9885074,0,31.985884,-87.587516,83457,57294,111692,296
01011361,01,Alabama,AL,DeKalb County,Rainsville,Pine Ridge,Town,place,35986,256,3361084,916,34.44795,-85.784018,38399,36697,35797,90
01011363,01,Alabama,AL,Jackson County,Pisgah,Pisgah,Town,place,35765,256,12433063,0,34.684366,-85.84601,100222,75212,119632,281
01011365,01,Alabama,AL,Jackson County,Scottsboro,Pleasant Groves,Town,place,35768,256,9443257,7419,34.737619,-86.197637,90184,92149,73278,179
01011367,01,Alabama,AL,Escambia County,Brewton,Pollard,Town,place,36426,251,2880392,6856,31.023877,-87.172978,64084,60650,69185,65
01011369,01,Alabama,AL,Autauga County,Prattville,Prattville city,City,place,36067,334,86435482,2322045,32.461908,-86.457385,121897,101801,131294,11961
01011371,01,Alabama,AL,Morgan County,Priceville,Priceville,Town,place,35603,256,13523098,74664,34.524483,-86.881676,152565,145627,155052,1019
01011373,01,Alabama,AL,Marengo County,Linden,Providence,Town,place,36748,334,4520210,0,32.342386,-87.776115,95932,107004,100750,129
01011375,01,Alabama,AL,St. Clair County,Ragland,Ragland,Town,place,35131,205,43481619,128940,33.748325,-86.135927,63484,69070,59041,688
01011377,01,Alabama,AL,DeKalb County,Rainsville,Rainsville city,City,place,36986,256,53415701,36474,34.494364,-85.836505,80109,69695,87687,1896
01011379,01,Alabama,AL,Coosa County,Alexander City,Ray,CDP,place,35010,256,21247615,115793,32.88923,-86.024613,65139,300000,56555,184
01011381,01,Alabama,AL,Elmore County,Wetumpka,Redland,CDP,place,36093,334,62526860,383677,32.481426,-86.143759,98838,103013,78620,1596
01011383,01,Alabama,AL,Madison County,Huntsville,Redstone Arsenal,CDP,place,35805,256,19888972,42847,34.687763,-86.661268,153016,142505,163961,298
01011385,01,Alabama,AL,Tallapoosa County,Notasulga,Reeltown,CDP,place,36866,334,19547557,72437,32.574211,-85.819562,87518,300000,76709,189
01011387,01,Alabama,AL,Houston County,Dothan,Rehobeth,Town,place,36301,334,19367234,80045,31.124507,-85.439607,93444,87152,97450,568
01011389,01,Alabama,AL,Etowah County,Attalla,Ridgeville,Town,place,35954,256,2125492,0,34.056929,-86.102874,37317,25713,37955,56
01011391,01,Alabama,AL,St. Clair County,Pell City,Riverside,Town,place,35125,205,22442567,4513424,33.616394,-86.204357,93167,95663,72992,845
01011393,01,Alabama,AL,Randolph County,Roanoke,Roanoke city,City,place,36274,334,48526075,988793,33.145305,-85.369526,74143,71877,71536,2449
01011395,01,Alabama,AL,Jefferson County,Bessemer,Rock Creek,CDP,place,35023,205,7811250,0,33.477227,-87.081249,72677,78904,63904,531
01011397,01,Alabama,AL,Randolph County,Roanoke,Rock Mills,CDP,place,36274,334,16381849,11243,33.15994,-85.28107,54384,54555,56838,281
01011399,01,Alabama,AL,Lauderdale County,Rogersville,Rogersville,Town,place,35652,256,7855363,6344,34.827714,-87.284092,66627,66052,70435,488
01011401,01,Alabama,AL,Franklin County,Russellville,Russellville city,City,place,35653,256,34720031,275054,34.505737,-87.728192,131023,93780,153887,3401
01011403,01,Alabama,AL,Lauderdale County,Florence,St. Florian,Town,place,35630,256,9515442,51477,34.866847,-87.623753,152839,114816,165466,184
01011405,01,Alabama,AL,Calhoun County,Anniston,Saks,CDP,place,36206,256,31473195,104617,33.711401,-85.853698,81091,78439,84521,4165
01011407,01,Alabama,AL,Cherokee County,Sand Rock,Sand Rock,Town,place,35983,256,11291050,0,34.2302,-85.771561,86153,84902,84486,238
01011409,01,Alabama,AL,Covington County,Andalusia,Sanford,Town,place,36420,334,10818392,109749,31.29882,-86.398859,108975,84741,133988,90
01011411,01,Alabama,AL,Etowah County,Sardis City,Sardis City,Town,place,35956,256,20367863,40296,34.172413,-86.119104,98673,86733,106252,629
01011413,01,Alabama,AL,Mobile County,Satsuma,Satsuma city,City,place,36572,251,19323446,122488,30.857874,-88.063383,110155,96738,114627,2303
01011415,01,Alabama,AL,Jackson County,Section,Section,Town,place,35771,256,11842418,0,34.581644,-85.984942,72490,62069,87105,316
01011417,01,Alabama,AL,Dallas County,Selma,Selmont-West Selmont,CDP,place,36701,334,8491023,100747,32.378249,-87.006898,42827,32918,42018,833
01011419,01,Alabama,AL,Colbert County,Sheffield,Sheffield city,City,place,35660,256,16496799,233189,34.755494,-87.701265,77006,72073,85381,3961
01011421,01,Alabama,AL,DeKalb County,Rainsville,Shiloh,Town,place,35986,256,4435553,0,34.463763,-85.877994,97578,77920,112331,126
01011423,01,Alabama,AL,Macon County,Shorter,Shorter,Town,place,36075,334,11758197,71299,32.411509,-85.972756,56995,62309,28784,192
01011425,01,Alabama,AL,Baldwin County,Silverhill,Silverhill,Town,place,36576,251,3252167,7386,30.545359,-87.750557,104169,89642,111394,276
01011427,01,Alabama,AL,Walker County,Sipsey,Sipsey,Town,place,35584,205,1244552,3638,33.822119,-87.082918,59041,66939,54715,199
01011429,01,Alabama,AL,Geneva County,Slocomb,Slocomb city,City,place,36375,334,24575015,28186,31.112122,-85.598663,64256,70037,60367,777
01011431,01,Alabama,AL,Blount County,Hayden,Smoke Rise,CDP,place,35079,205,15007353,32672,33.879942,-86.824683,115692,101319,121131,746
01011433,01,Alabama,AL,Morgan County,Hartselle,Somerville,Town,place,35640,256,7110223,9893,34.467006,-86.795843,87022,71999,100305,275
01011435,01,Alabama,AL,Etowah County,Southside,Southside city,City,place,35907,256,49171091,429685,33.890841,-86.01802,104622,94349,105247,3095
01011437,01,Alabama,AL,Baldwin County,Spanish Fort,Spanish Fort city,City,place,36527,334,78350113,12193260,30.722714,-87.865845,146020,126230,152928,3099
01011439,01,Alabama,AL,St. Clair County,Springville,Springville city,City,place,35146,205,23038484,101163,33.74472,-86.488817,98267,99149,78501,1537
01011441,01,Alabama,AL,Chambers County,Roanoke,Standing Rock,CDP,place,36274,334,8256662,102583,33.08569,-85.239849,50254,300000,37933,26
01011443,01,Alabama,AL,St. Clair County,Steele,Steele,Town,place,35987,256,17387184,71437,33.941378,-86.192107,61292,61544,63407,431
01011445,01,Alabama,AL,Jackson County,Stevenson,Stevenson city,City,place,35772,256,19929679,1053473,34.876797,-85.81435,91453,78120,103291,813
01011447,01,Alabama,AL,Baldwin County,Bay Minette,Stockton,CDP,place,36507,251,24197952,743569,31.00297,-87.872488,80913,250000,-1,254
01011449,01,Alabama,AL,Jefferson County,Sumiton,Sumiton city,City,place,35148,205,13529257,19710,33.749269,-87.046903,69750,300000,55478,5
01011451,01,Alabama,AL,Baldwin County,Summerdale,Summerdale,Town,place,36580,251,25961818,96469,30.476741,-87.687561,73627,73487,64834,331
01011453,01,Alabama,AL,Marengo County,Sweet Water,Sweet Water,Town,place,36782,334,5242641,0,32.104903,-87.861185,121771,97481,127431,105
01011455,01,Alabama,AL,DeKalb County,Sylvania,Sylvania,Town,place,35988,256,22409463,459682,34.562043,-85.80472,88623,78947,90888,634
01011457,01,Alabama,AL,Talladega County,Talladega,Talladega city,City,place,35160,256,66056296,209972,33.431757,-86.099454,86456,71100,98176,5577
01011459,01,Alabama,AL,Elmore County,Tallassee,Tallassee city,City,place,36078,334,27817447,1526561,32.532665,-85.891993,62084,61062,64555,1325
01011461,01,Alabama,AL,Jefferson County,Birmingham,Tarrant city,City,place,35217,205,16494552,82470,33.596495,-86.762522,83304,61343,109063,2638
01011463,01,Alabama,AL,Houston County,Dothan,Taylor,Town,place,36301,334,19089060,210754,31.168836,-85.475891,103172,84134,114958,956
01011465,01,Alabama,AL,Marengo County,Thomaston,Thomaston,Town,place,36783,334,5213996,0,32.268277,-87.623706,72560,69755,72880,109
01011467,01,Alabama,AL,Chilton County,Thorsby,Thorsby,Town,place,35171,205,15096233,26449,32.916909,-86.720335,91771,87924,95408,841
01011469,01,Alabama,AL,Etowah County,Gadsden,Tidmore Bend,CDP,place,35901,256,24953942,311194,34.033184,-85.926387,103396,83710,119683,474
01011471,01,Alabama,AL,Lawrence County,Town Creek,Town Creek,Town,place,35672,256,6943603,6664,34.671301,-87.407763,62857,67618,63516,414
01011473,01,Alabama,AL,Blount County,Morris,Trafford,Town,place,35116,205,6316423,0,33.819484,-86.746572,0,0,0,0
01011475,01,Alabama,AL,Madison County,Huntsville,Triana,Town,place,35824,256,3170550,51834,34.592663,-86.742875,81862,99612,46988,259
01011477,01,Alabama,AL,Pike County,Troy,Troy city,City,place,36081,334,73084246,199932,31.80196,-85.96713,104186,86283,122097,6974
01011479,01,Alabama,AL,St. Clair County,Trussville,Trussville city,City,place,35173,205,86302316,985009,33.655407,-86.563109,75922,129922,-1,184
01011481,01,Alabama,AL,Colbert County,Tuscumbia,Tuscumbia city,City,place,35674,256,23880895,114785,34.718502,-87.702586,88200,80264,96527,3626
01011483,01,Alabama,AL,Marion County,Guin,Twin,Town,place,35563,205,8738146,0,33.992314,-87.852295,81939,93583,54796,191
01011485,01,Alabama,AL,Greene County,Eutaw,Union,Town,place,35462,205,2126776,0,32.99381,-87.907179,52282,55629,-1,100
01011487,01,Alabama,AL,Bullock County,Union Springs,Union Springs city,City,place,36089,334,17165645,160695,32.139506,-85.714623,77734,60330,100979,1252
01011489,01,Alabama,AL,Monroe County,Uriah,Uriah,CDP,place,36480,251,4159909,0,31.307365,-87.499213,29937,25711,23931,150
01011491,01,Alabama,AL,Dallas County,Selma,Valley Grande city,City,place,36701,334,86776378,810503,32.486872,-87.032773,144077,118746,155109,1460
01011493,01,Alabama,AL,Bibb County,Vance,Vance,Town,place,35490,205,26359231,77205,33.173992,-87.226627,84447,300000,72402,21
01011495,01,Alabama,AL,Shelby County,Leeds,Vandiver,CDP,place,35094,205,53006782,1407234,33.458856,-86.529222,124885,100833,137798,442
01011497,01,Alabama,AL,Jefferson County,Vestavia Hills,Vestavia Hills city,City,place,35243,205,51810649,597766,33.462496,-86.739508,198374,226891,202478,13733
01011499,01,Alabama,AL,Franklin County,Vina,Vina,Town,place,35593,256,12434964,10433,34.376175,-88.060572,44903,33407,51496,154
01011501,01,Alabama,AL,Shelby County,Vincent,Vincent,Town,place,35178,205,53311740,978770,33.383145,-86.402544,94369,86950,99382,764
01011503,01,Alabama,AL,Washington County,Fruitdale,Vinegar Bend,CDP,place,36539,251,24483318,52184,31.259093,-88.367264,126333,300000,135192,68
01011505,01,Alabama,AL,Randolph County,Wadley,Wadley,Town,place,36276,256,3768948,175772,33.1234,-85.568592,101525,68745,131836,224
01011507,01,Alabama,AL,Etowah County,Walnut Grove,Walnut Grove,Town,place,35990,205,13020013,30960,34.064595,-86.28717,84331,78169,91502,288
01011509,01,Alabama,AL,Lauderdale County,Waterloo,Waterloo,Town,place,35677,256,1936032,140050,34.917199,-88.064373,56058,51380,52312,70
01011511,01,Alabama,AL,Lee County,Camp Hill,Waverly,Town,place,36850,256,7054656,48649,32.730078,-85.570999,214824,252638,220161,20
01011513,01,Alabama,AL,Houston County,Webb,Webb,Town,place,36376,334,28926549,0,31.257305,-85.289803,108865,84308,127636,492
01011515,01,Alabama,AL,Coosa County,Rockford,Weogufka,CDP,place,35136,256,21398998,157948,33.032235,-86.323775,37763,45641,33868,105
01011517,01,Alabama,AL,Calhoun County,Anniston,West End-Cobb Town,CDP,place,36201,256,10738928,6754,33.651453,-85.876528,60893,58811,63406,1350
01011519,01,Alabama,AL,Shelby County,Chelsea,Westover,Town,place,35043,205,46982133,332772,33.378305,-86.536849,93763,97330,70138,457
01011521,01,Alabama,AL,Elmore County,Wetumpka,Wetumpka city,City,place,36093,334,27340382,995290,32.540376,-86.206999,97779,83481,111682,2591
01011523,01,Alabama,AL,Lowndes County,Hayneville,White Hall,Town,place,36040,334,39631732,610271,32.297411,-86.715776,47973,29734,55544,366
01011525,01,Alabama,AL,Etowah County,Boaz,Whitesboro,CDP,place,35956,256,45256171,55928,34.169004,-86.058499,95461,85126,95535,724
01011527,01,Alabama,AL,Shelby County,Montevallo,Wilton,Town,place,35115,205,2479085,14569,33.081565,-86.879655,82568,69765,98204,226
01011529,01,Alabama,AL,Marion County,Winfield,Winfield city,City,place,35594,205,45435603,128470,33.931561,-87.791874,130711,94692,151306,1701
01011531,01,Alabama,AL,Bibb County,Woodstock,Woodstock,Town,place,35188,205,18326016,394814,33.217312,-87.14841,102274,92345,102651,450
01011533,01,Alabama,AL,Jackson County,Woodville,Woodville,Town,place,35776,256,17151408,102463,34.629576,-86.283461,80266,73105,90572,258
01011535,01,Alabama,AL,Sumter County,York,York city,City,place,36925,205,17780657,46822,32.500609,-88.291401,45110,28168,48950,977
0201356,02,Alaska,AK,Kodiak Island Borough,Akhiok,Akhiok city,City,place,99615,907,20126284,6322185,56.948855,-154.215513,75291,91988,73531,19
0201358,02,Alaska,AK,Bethel Census Area,Akiak,Akiak city,City,place,99552,907,5428315,2623471,60.909982,-161.216376,66343,60912,64227,100
0201360,02,Alaska,AK,Kusilvak Census Area,Alakanuk,Alakanuk city,City,place,99554,907,76485032,26008972,62.71116,-164.644712,63325,57524,66109,159
0201362,02,Alaska,AK,Southeast Fairbanks Census Area,Northway,Alcan Border,CDP,place,99764,907,391858458,2238744,62.695606,-141.182741,112500,300000,98329,7
0201364,02,Alaska,AK,Kodiak Island Borough,Port Lions,Aleneva,CDP,place,99550,907,161103987,0,58.059045,-152.909008,19000,300000,4525,9
0201366,02,Alaska,AK,Northwest Arctic Borough,Ambler,Ambler city,City,place,99786,907,23260405,4003440,67.100657,-157.847803,74979,78032,71524,81
0201368,02,Alaska,AK,Anchorage,Eagle River,Anchorage,Municipality,place,99577,907,4420091935,663038187,61.17425,-149.284329,154857,145290,160693,105175
0201370,02,Alaska,AK,Denali Borough,Anderson,Anderson city,City,place,99744,907,113285111,9169124,64.308281,-149.163187,107010,300000,103959,75
0201372,02,Alaska,AK,Bethel Census Area,Aniak,Aniak city,City,place,99557,907,16630342,6166529,61.578035,-159.528754,106164,91703,110680,174
